Gas,Source,T_K,T_C,P_Pa,P_bar,x_gas_exp,y_H2O_exp,kij_AQ,kij_AQ_conv,kij_NA,kij_NA_conv
CO2,Hou 2012,448.15,175.00,1327000,13.27,6.300000e-04,7.043100e-01,0.198466,True,-0.454568,False
CO2,Hou 2012,448.15,175.00,3657000,36.57,3.690000e-03,2.900000e-01,0.084596,True,-0.148720,True
CO2,Hou 2012,448.15,175.00,7565000,75.65,8.610000e-03,1.573100e-01,0.060495,True,0.173917,True
CO2,Hou 2012,448.15,175.00,10497000,104.97,1.135000e-02,1.192100e-01,0.062169,True,0.283587,True
CO2,Hou 2012,448.15,175.00,13442000,134.42,1.413000e-02,1.066700e-01,0.060689,True,0.240710,True
CO2,Hou 2012,448.15,175.00,17459000,174.59,1.764000e-02,1.017500e-01,0.058922,True,0.184273,True
CO2,Kunerth 1922,293.15,20.00,101300,1.01,6.627000e-04,,-0.131167,True,,False
CO2,Kunerth 1922,295.15,22.00,101300,1.01,6.360000e-04,,-0.129312,True,,False
CO2,Kunerth 1922,297.15,24.00,101300,1.01,6.038000e-04,,-0.126699,True,,False
CO2,Kunerth 1922,299.15,26.00,101300,1.01,5.720000e-04,,-0.123866,True,,False
CO2,Kunerth 1922,301.15,28.00,101300,1.01,5.412000e-04,,-0.120871,True,,False
CO2,Kunerth 1922,303.15,30.00,101300,1.01,5.102000e-04,,-0.117546,True,,False
CO2,Kunerth 1922,305.15,32.00,101300,1.01,4.795000e-04,,-0.113921,True,,False
CO2,Kunerth 1922,307.15,34.00,101300,1.01,4.486000e-04,,-0.109883,True,,False
CO2,Malinin 1959,473.15,200.00,9800000,98.00,1.220000e-02,,0.081103,True,,False
CO2,Malinin 1959,473.15,200.00,19600000,196.00,,1.580000e-01,,False,0.164701,True
CO2,Malinin 1959,473.15,200.00,29400000,294.00,3.260000e-02,,0.072185,True,,False
CO2,Malinin 1959,473.15,200.00,39200000,392.00,3.760000e-02,,0.079893,True,,False
CO2,Malinin 1959,473.15,200.00,49000000,490.00,4.280000e-02,,0.081796,True,,False
CO2,Malinin 1959,473.15,200.00,58800000,588.00,,1.820000e-01,,False,0.103151,True
CO2,Malinin 1959,523.15,250.00,9800000,98.00,1.080000e-02,,0.217861,True,,False
CO2,Malinin 1959,523.15,250.00,19600000,196.00,,3.850000e-01,,False,-0.010670,True
CO2,Malinin 1959,523.15,250.00,29400000,294.00,4.400000e-02,,0.146266,True,,False
CO2,Malinin 1959,523.15,250.00,39200000,392.00,5.540000e-02,,0.149704,True,,False
CO2,Malinin 1959,523.15,250.00,49000000,490.00,,3.360000e-01,,False,0.118075,True
CO2,Muller 1988,373.15,100.00,325000,3.25,4.500000e-04,2.880000e-01,-0.009988,True,-0.208533,True
CO2,Muller 1988,373.15,100.00,600000,6.00,9.800000e-04,1.550000e-01,-0.026935,True,-0.100597,True
CO2,Muller 1988,373.15,100.00,920000,9.20,1.590000e-03,1.070000e-01,-0.033159,True,-0.047308,True
CO2,Muller 1988,373.15,100.00,1191000,11.91,2.080000e-03,7.700000e-02,-0.034734,True,0.954995,True
CO2,Muller 1988,373.15,100.00,1452000,14.52,2.610000e-03,6.900000e-02,-0.038077,True,0.364050,True
CO2,Muller 1988,373.15,100.00,1816000,18.16,3.280000e-03,5.400000e-02,-0.039270,True,0.635438,True
CO2,Muller 1988,373.15,100.00,2307000,23.07,4.140000e-03,4.500000e-02,-0.039631,True,0.459299,True
CO2,Muller 1988,393.15,120.00,599000,5.99,7.100000e-04,3.370000e-01,0.016635,True,-0.186037,True
CO2,Muller 1988,393.15,120.00,939000,9.39,1.270000e-03,2.050000e-01,0.001441,True,-0.073492,True
CO2,Muller 1988,393.15,120.00,1265000,12.65,1.810000e-03,1.600000e-01,-0.005376,True,-0.029439,True
CO2,Muller 1988,393.15,120.00,1631000,16.31,2.390000e-03,1.220000e-01,-0.008710,True,0.014522,True
CO2,Muller 1988,393.15,120.00,1995000,19.95,2.980000e-03,1.020000e-01,-0.011516,True,0.042553,True
CO2,Muller 1988,393.15,120.00,2412000,24.12,3.630000e-03,8.300000e-02,-0.013157,True,0.331890,True
CO2,Muller 1988,393.15,120.00,2848000,28.48,4.280000e-03,7.400000e-02,-0.013876,True,0.234523,True
CO2,Muller 1988,413.15,140.00,650000,6.50,4.700000e-04,5.690000e-01,0.091573,True,-0.493917,True
CO2,Muller 1988,413.15,140.00,926000,9.26,9.200000e-04,4.060000e-01,0.052279,True,-0.191014,True
CO2,Muller 1988,413.15,140.00,1193000,11.93,1.330000e-03,3.170000e-01,0.037733,True,-0.099430,True
CO2,Muller 1988,413.15,140.00,1603000,16.03,1.970000e-03,2.420000e-01,0.025113,True,-0.029312,True
CO2,Muller 1988,413.15,140.00,2010000,20.10,2.580000e-03,2.000000e-01,0.019071,True,0.012194,True
CO2,Muller 1988,413.15,140.00,2489000,24.89,3.250000e-03,1.610000e-01,0.016080,True,0.054557,True
CO2,Muller 1988,413.15,140.00,3247000,32.47,4.300000e-03,1.280000e-01,0.012918,True,0.096575,True
CO2,Muller 1988,433.15,160.00,878000,8.78,3.900000e-04,7.320000e-01,0.181815,True,-0.473473,False
CO2,Muller 1988,433.15,160.00,1144000,11.44,8.400000e-04,5.790000e-01,0.113455,True,-0.470618,True
CO2,Muller 1988,433.15,160.00,1417000,14.17,1.310000e-03,4.760000e-01,0.081924,True,-0.483968,True
CO2,Muller 1988,433.15,160.00,1777000,17.77,1.860000e-03,3.880000e-01,0.064567,True,-0.480183,True
CO2,Muller 1988,433.15,160.00,2183000,21.83,2.490000e-03,3.230000e-01,0.052320,True,-0.477341,True
CO2,Muller 1988,433.15,160.00,2588000,25.88,3.080000e-03,2.750000e-01,0.045916,True,-0.207215,True
CO2,Muller 1988,433.15,160.00,3480000,34.80,4.340000e-03,2.110000e-01,0.038096,True,-0.019981,True
CO2,Muller 1988,453.15,180.00,1439000,14.39,8.100000e-04,7.280000e-01,0.182644,True,-0.448564,False
CO2,Muller 1988,453.15,180.00,2101000,21.01,1.860000e-03,5.220000e-01,0.113997,True,-0.497826,True
CO2,Muller 1988,453.15,180.00,2615000,26.15,2.700000e-03,4.310000e-01,0.090334,True,-0.495831,True
CO2,Muller 1988,453.15,180.00,3280000,32.80,3.740000e-03,3.590000e-01,0.074599,True,-0.367226,True
CO2,Muller 1988,453.15,180.00,4070000,40.70,4.930000e-03,3.000000e-01,0.064458,True,-0.214935,True
CO2,Muller 1988,453.15,180.00,4910000,49.10,6.150000e-03,2.570000e-01,0.058240,True,-0.107345,True
CO2,Muller 1988,453.15,180.00,6270000,62.70,7.830000e-03,2.070000e-01,0.056424,True,0.066592,True
CO2,Muller 1988,473.15,200.00,2000000,20.00,6.800000e-04,7.670000e-01,0.305525,True,-0.422916,False
CO2,Muller 1988,473.15,200.00,2027000,20.27,9.100000e-04,7.550000e-01,0.259719,True,-0.422629,False
CO2,Muller 1988,473.15,200.00,2494000,24.94,1.560000e-03,6.290000e-01,0.204109,True,-0.417678,True
CO2,Muller 1988,473.15,200.00,2638000,26.38,1.960000e-03,5.920000e-01,0.175677,True,-0.416157,True
CO2,Muller 1988,473.15,200.00,3100000,31.00,2.570000e-03,5.140000e-01,0.156841,True,-0.203491,True
CO2,Muller 1988,473.15,200.00,3400000,34.00,3.200000e-03,4.710000e-01,0.135701,True,-0.069166,True
CO2,Muller 1988,473.15,200.00,3760000,37.60,3.740000e-03,4.260000e-01,0.126102,True,0.018805,True
CO2,Muller 1988,473.15,200.00,4200000,42.00,4.480000e-03,3.920000e-01,0.114098,True,0.072240,True
CO2,Muller 1988,473.15,200.00,4570000,45.70,5.000000e-03,3.650000e-01,0.109398,True,0.109967,True
CO2,Muller 1988,473.15,200.00,5120000,51.20,5.860000e-03,3.320000e-01,0.101315,True,0.152869,True
CO2,Muller 1988,473.15,200.00,6040000,60.40,7.120000e-03,2.920000e-01,0.095177,True,0.202497,True
CO2,Muller 1988,473.15,200.00,6520000,65.20,7.890000e-03,2.760000e-01,0.090330,True,0.222086,True
CO2,Muller 1988,473.15,200.00,7800000,78.00,9.320000e-03,2.440000e-01,0.090321,True,0.261574,True
CO2,Muller 1988,473.15,200.00,8110000,81.10,1.032000e-02,2.380000e-01,0.080203,True,0.269100,True
CO2,Sander 1911,293.15,20.00,2450000,24.50,5.470000e-03,,-0.069599,True,,False
CO2,Sander 1911,293.15,20.00,2940000,29.40,6.080000e-03,,-0.066583,True,,False
CO2,Sander 1911,293.15,20.00,3920000,39.20,6.490000e-03,,-0.056833,True,,False
CO2,Sander 1911,293.15,20.00,4900000,49.00,8.700000e-03,,-0.064972,True,,False
CO2,Sander 1911,293.15,20.00,5390000,53.90,9.620000e-03,,-0.067440,True,,False
CO2,Sander 1911,308.15,35.00,2940000,29.40,8.620000e-03,,-0.087965,True,,False
CO2,Sander 1911,308.15,35.00,3920000,39.20,1.083000e-02,,-0.086748,True,,False
CO2,Sander 1911,308.15,35.00,4900000,49.00,1.381000e-02,,-0.090854,True,,False
CO2,Sander 1911,308.15,35.00,5880000,58.80,1.663000e-02,,-0.094165,True,,False
CO2,Sander 1911,308.15,35.00,6860000,68.60,1.968000e-02,,-0.098463,True,,False
CO2,Sander 1911,308.15,35.00,7850000,78.50,2.127000e-02,,-0.099215,True,,False
CO2,Sander 1911,333.15,60.00,3920000,39.20,5.910000e-03,,-0.040797,True,,False
CO2,Sander 1911,333.15,60.00,4900000,49.00,8.250000e-03,,-0.051994,True,,False
CO2,Sander 1911,333.15,60.00,5880000,58.80,9.300000e-03,,-0.050270,True,,False
CO2,Sander 1911,333.15,60.00,6860000,68.60,1.075000e-02,,-0.052648,True,,False
CO2,Sander 1911,333.15,60.00,7850000,78.50,1.391000e-02,,-0.064681,True,,False
CO2,Sander 1911,333.15,60.00,8830000,88.30,1.321000e-02,,-0.055805,True,,False
CO2,Sander 1911,333.15,60.00,9810000,98.10,1.704000e-02,,-0.069719,True,,False
CO2,Sander 1911,333.15,60.00,10790000,107.90,1.717000e-02,,-0.067021,True,,False
CO2,Sander 1911,333.15,60.00,11770000,117.70,2.090000e-02,,-0.077993,True,,False
CO2,Sander 1911,375.15,102.00,5880000,58.80,5.510000e-03,,0.015045,True,,False
CO2,Sander 1911,375.15,102.00,6860000,68.60,3.670000e-03,,0.065993,True,,False
CO2,Sander 1911,375.15,102.00,7850000,78.50,5.370000e-03,,0.039410,True,,False
CO2,Sander 1911,375.15,102.00,8830000,88.30,6.210000e-03,,0.033890,True,,False
CO2,Sander 1911,375.15,102.00,9810000,98.10,7.100000e-03,,0.028324,True,,False
CO2,Sander 1911,375.15,102.00,10790000,107.90,9.310000e-03,,0.009192,True,,False
CO2,Sander 1911,375.15,102.00,11770000,117.70,9.010000e-03,,0.017477,True,,False
CO2,Sander 1911,375.15,102.00,12750000,127.50,9.640000e-03,,0.015850,True,,False
CO2,Sander 1911,375.15,102.00,13730000,137.30,9.740000e-03,,0.018933,True,,False
CO2,Sander 1911,375.15,102.00,14710000,147.10,9.660000e-03,,0.023247,True,,False
CO2,Sander 1911,375.15,102.00,15690000,156.90,1.385000e-02,,-0.006050,True,,False
CO2,Sander 1911,375.15,102.00,16670000,166.70,1.429000e-02,,-0.005951,True,,False
CO2,Shagiakhmetov 1981,323.15,50.00,10000000,100.00,1.999000e-02,,-0.084102,True,,False
CO2,Shagiakhmetov 1981,323.15,50.00,20000000,200.00,2.293000e-02,,-0.081328,True,,False
CO2,Shagiakhmetov 1981,323.15,50.00,40000000,400.00,2.655000e-02,,-0.080090,True,,False
CO2,Shagiakhmetov 1981,323.15,50.00,60000000,600.00,2.854000e-02,,-0.078035,True,,False
CO2,Shagiakhmetov 1981,373.15,100.00,10000000,100.00,1.444000e-02,,-0.036774,True,,False
CO2,Shagiakhmetov 1981,373.15,100.00,20000000,200.00,2.030000e-02,,-0.030232,True,,False
CO2,Shagiakhmetov 1981,373.15,100.00,40000000,400.00,2.509000e-02,,-0.024191,True,,False
CO2,Shagiakhmetov 1981,373.15,100.00,60000000,600.00,2.907000e-02,,-0.024193,True,,False
CO2,Shagiakhmetov 1981,373.15,100.00,80000000,800.00,3.521000e-02,,-0.030917,True,,False
CO2,Shagiakhmetov 1981,423.15,150.00,10000000,100.00,1.160000e-02,,0.024422,True,,False
CO2,Shagiakhmetov 1981,423.15,150.00,20000000,200.00,2.092000e-02,,0.017696,True,,False
CO2,Shagiakhmetov 1981,423.15,150.00,40000000,400.00,3.037000e-02,,0.022271,True,,False
CO2,Shagiakhmetov 1981,423.15,150.00,60000000,600.00,4.291000e-02,,0.009298,True,,False
CO2,Shagiakhmetov 1981,423.15,150.00,80000000,800.00,5.823000e-02,,-0.004107,True,,False
CO2,Takenouchi & Kennedy 1964,383.15,110.00,10000000,100.00,1.400000e-02,4.400000e-02,-0.027966,True,-0.144860,True
CO2,Takenouchi & Kennedy 1964,383.15,110.00,20000000,200.00,2.100000e-02,4.200000e-02,-0.024080,True,0.019068,True
CO2,Takenouchi & Kennedy 1964,383.15,110.00,30000000,300.00,2.400000e-02,5.200000e-02,-0.018813,True,0.037594,True
CO2,Takenouchi & Kennedy 1964,383.15,110.00,40000000,400.00,2.600000e-02,6.800000e-02,-0.015382,True,0.016386,True
CO2,Takenouchi & Kennedy 1964,383.15,110.00,50000000,500.00,2.800000e-02,8.600000e-02,-0.014236,True,-0.004198,True
CO2,Takenouchi & Kennedy 1964,383.15,110.00,60000000,600.00,3.000000e-02,1.070000e-01,-0.014209,True,-0.023584,True
CO2,Takenouchi & Kennedy 1964,383.15,110.00,70000000,700.00,3.150000e-02,1.280000e-01,-0.013562,True,-0.037635,True
CO2,Takenouchi & Kennedy 1964,383.15,110.00,80000000,800.00,3.300000e-02,1.460000e-01,-0.013447,True,-0.045992,True
CO2,Takenouchi & Kennedy 1964,383.15,110.00,90000000,900.00,3.450000e-02,1.600000e-01,-0.013693,True,-0.050296,True
CO2,Takenouchi & Kennedy 1964,383.15,110.00,100000000,1000.00,3.600000e-02,1.700000e-01,-0.014190,True,-0.049713,True
CO2,Takenouchi & Kennedy 1964,383.15,110.00,110000000,1100.00,3.700000e-02,1.780000e-01,-0.013871,True,-0.047298,True
CO2,Takenouchi & Kennedy 1964,383.15,110.00,120000000,1200.00,3.750000e-02,1.840000e-01,-0.012793,True,-0.045172,True
CO2,Takenouchi & Kennedy 1964,383.15,110.00,130000000,1300.00,3.850000e-02,1.900000e-01,-0.012897,True,-0.043284,True
CO2,Takenouchi & Kennedy 1964,383.15,110.00,140000000,1400.00,3.900000e-02,1.960000e-01,-0.012215,True,-0.041610,True
CO2,Takenouchi & Kennedy 1964,383.15,110.00,150000000,1500.00,4.000000e-02,2.000000e-01,-0.012595,True,-0.040105,True
CO2,Takenouchi & Kennedy 1964,423.15,150.00,10000000,100.00,1.350000e-02,1.200000e-01,0.006727,True,-0.239813,True
CO2,Takenouchi & Kennedy 1964,423.15,150.00,20000000,200.00,2.150000e-02,9.000000e-02,0.014737,True,-0.021356,True
CO2,Takenouchi & Kennedy 1964,423.15,150.00,30000000,300.00,2.600000e-02,1.000000e-01,0.021836,True,0.013849,True
CO2,Takenouchi & Kennedy 1964,423.15,150.00,40000000,400.00,2.900000e-02,1.180000e-01,0.026848,True,0.011086,True
CO2,Takenouchi & Kennedy 1964,423.15,150.00,50000000,500.00,3.200000e-02,1.380000e-01,0.028203,True,0.002547,True
CO2,Takenouchi & Kennedy 1964,423.15,150.00,60000000,600.00,3.450000e-02,1.600000e-01,0.029220,True,-0.007598,True
CO2,Takenouchi & Kennedy 1964,423.15,150.00,70000000,700.00,3.700000e-02,1.760000e-01,0.029116,True,-0.011038,True
CO2,Takenouchi & Kennedy 1964,423.15,150.00,80000000,800.00,3.900000e-02,1.920000e-01,0.029497,True,-0.007966,True
CO2,Takenouchi & Kennedy 1964,423.15,150.00,90000000,900.00,4.050000e-02,2.060000e-01,0.030386,True,-0.003625,True
CO2,Takenouchi & Kennedy 1964,423.15,150.00,100000000,1000.00,4.200000e-02,2.200000e-01,0.030763,True,0.000048,True
CO2,Takenouchi & Kennedy 1964,423.15,150.00,110000000,1100.00,4.400000e-02,2.300000e-01,0.029794,True,0.003192,True
CO2,Takenouchi & Kennedy 1964,423.15,150.00,120000000,1200.00,4.500000e-02,2.360000e-01,0.030488,True,0.005910,True
CO2,Takenouchi & Kennedy 1964,423.15,150.00,130000000,1300.00,4.600000e-02,2.420000e-01,0.030894,True,0.008277,False
CO2,Takenouchi & Kennedy 1964,423.15,150.00,140000000,1400.00,4.700000e-02,2.460000e-01,0.031068,True,0.010347,False
CO2,Takenouchi & Kennedy 1964,423.15,150.00,150000000,1500.00,4.800000e-02,2.480000e-01,0.031057,True,0.012172,False
CO2,Takenouchi & Kennedy 1964,473.15,200.00,10000000,100.00,1.300000e-02,2.850000e-01,0.074319,True,-0.426017,True
CO2,Takenouchi & Kennedy 1964,473.15,200.00,20000000,200.00,2.600000e-02,1.800000e-01,0.061826,True,0.050072,True
CO2,Takenouchi & Kennedy 1964,473.15,200.00,30000000,300.00,3.400000e-02,1.750000e-01,0.068827,True,0.072782,True
CO2,Takenouchi & Kennedy 1964,473.15,200.00,40000000,400.00,4.100000e-02,1.840000e-01,0.071376,True,0.074531,True
CO2,Takenouchi & Kennedy 1964,473.15,200.00,50000000,500.00,4.700000e-02,2.000000e-01,0.072897,True,0.066997,True
CO2,Takenouchi & Kennedy 1964,473.15,200.00,60000000,600.00,5.200000e-02,2.200000e-01,0.074360,True,0.057062,True
CO2,Takenouchi & Kennedy 1964,473.15,200.00,70000000,700.00,5.600000e-02,2.400000e-01,0.076073,True,0.060348,True
CO2,Takenouchi & Kennedy 1964,473.15,200.00,80000000,800.00,5.800000e-02,2.550000e-01,0.079772,True,0.068211,True
CO2,Takenouchi & Kennedy 1964,473.15,200.00,90000000,900.00,6.100000e-02,2.680000e-01,0.080681,True,0.074521,True
CO2,Takenouchi & Kennedy 1964,473.15,200.00,100000000,1000.00,6.300000e-02,2.800000e-01,0.082296,True,0.079665,False
CO2,Takenouchi & Kennedy 1964,473.15,200.00,110000000,1100.00,6.500000e-02,2.840000e-01,0.083248,True,0.083917,False
CO2,Takenouchi & Kennedy 1964,473.15,200.00,120000000,1200.00,6.700000e-02,2.940000e-01,0.083706,True,0.087467,False
CO2,Takenouchi & Kennedy 1964,473.15,200.00,130000000,1300.00,6.900000e-02,3.000000e-01,0.083791,True,0.090453,False
CO2,Takenouchi & Kennedy 1964,473.15,200.00,140000000,1400.00,7.000000e-02,3.060000e-01,0.084744,True,0.092982,False
CO2,Takenouchi & Kennedy 1964,473.15,200.00,150000000,1500.00,7.200000e-02,3.100000e-01,0.084269,True,0.095134,False
CO2,Takenouchi & Kennedy 1964,523.15,250.00,10000000,100.00,1.200000e-02,5.900000e-01,0.201046,True,-0.499994,True
CO2,Takenouchi & Kennedy 1964,523.15,250.00,20000000,200.00,2.700000e-02,3.640000e-01,0.168537,True,0.060489,True
CO2,Takenouchi & Kennedy 1964,523.15,250.00,30000000,300.00,4.200000e-02,3.200000e-01,0.155506,True,0.121088,True
CO2,Takenouchi & Kennedy 1964,523.15,250.00,40000000,400.00,5.500000e-02,3.240000e-01,0.152761,True,0.114998,True
CO2,Takenouchi & Kennedy 1964,523.15,250.00,50000000,500.00,6.400000e-02,3.400000e-01,0.156785,True,0.120939,True
CO2,Takenouchi & Kennedy 1964,523.15,250.00,60000000,600.00,7.400000e-02,3.640000e-01,0.156785,True,0.144071,True
CO2,Takenouchi & Kennedy 1964,523.15,250.00,70000000,700.00,8.400000e-02,3.870000e-01,0.156156,True,0.160260,False
CO2,Takenouchi & Kennedy 1964,523.15,250.00,80000000,800.00,9.400000e-02,4.070000e-01,0.155404,True,0.172094,False
CO2,Takenouchi & Kennedy 1964,523.15,250.00,90000000,900.00,1.040000e-01,4.200000e-01,0.154771,True,0.180994,False
CO2,Takenouchi & Kennedy 1964,523.15,250.00,100000000,1000.00,1.150000e-01,4.330000e-01,0.153307,True,0.187827,False
CO2,Takenouchi & Kennedy 1964,523.15,250.00,110000000,1100.00,1.250000e-01,4.450000e-01,0.153307,True,0.193148,False
CO2,Takenouchi & Kennedy 1964,523.15,250.00,120000000,1200.00,1.320000e-01,4.520000e-01,0.158317,True,0.197332,False
CO2,Takenouchi & Kennedy 1964,523.15,250.00,130000000,1300.00,1.360000e-01,4.580000e-01,0.158317,True,0.200649,False
CO2,Takenouchi & Kennedy 1964,523.15,250.00,140000000,1400.00,1.400000e-01,4.600000e-01,0.158317,True,0.203282,False
CO2,Takenouchi & Kennedy 1964,523.15,250.00,150000000,1500.00,1.440000e-01,4.600000e-01,0.158317,True,0.205381,False
CO2,Takenouchi & Kennedy 1964,533.15,260.00,20000000,200.00,2.700000e-02,4.280000e-01,0.200214,True,0.005734,True
CO2,Takenouchi & Kennedy 1964,533.15,260.00,25000000,250.00,3.500000e-02,3.800000e-01,0.190083,True,0.103598,True
CO2,Takenouchi & Kennedy 1964,533.15,260.00,30000000,300.00,4.400000e-02,3.600000e-01,0.179937,True,0.129838,True
CO2,Takenouchi & Kennedy 1964,533.15,260.00,40000000,400.00,5.900000e-02,3.580000e-01,0.175204,True,0.130210,True
CO2,Takenouchi & Kennedy 1964,533.15,260.00,50000000,500.00,7.300000e-02,3.760000e-01,0.173937,True,0.141618,True
CO2,Takenouchi & Kennedy 1964,533.15,260.00,60000000,600.00,8.700000e-02,3.960000e-01,0.173378,True,0.167336,True
CO2,Takenouchi & Kennedy 1964,533.15,260.00,70000000,700.00,1.000000e-01,4.200000e-01,0.174186,True,0.185016,False
CO2,Takenouchi & Kennedy 1964,533.15,260.00,80000000,800.00,1.130000e-01,4.400000e-01,0.173347,True,0.197721,False
CO2,Takenouchi & Kennedy 1964,533.15,260.00,90000000,900.00,1.250000e-01,4.520000e-01,0.178357,True,0.207126,False
CO2,Takenouchi & Kennedy 1964,533.15,260.00,100000000,1000.00,1.350000e-01,4.640000e-01,0.183367,True,0.214227,False
CO2,Takenouchi & Kennedy 1964,533.15,260.00,110000000,1100.00,1.450000e-01,4.760000e-01,0.183367,True,0.219669,False
CO2,Takenouchi & Kennedy 1964,533.15,260.00,120000000,1200.00,1.550000e-01,4.900000e-01,0.183367,True,-0.451931,False
CO2,Takenouchi & Kennedy 1964,533.15,260.00,130000000,1300.00,1.600000e-01,4.960000e-01,0.183367,True,-0.444769,False
CO2,Takenouchi & Kennedy 1964,533.15,260.00,140000000,1400.00,1.650000e-01,4.980000e-01,0.183367,True,-0.438540,False
CO2,Takenouchi & Kennedy 1964,533.15,260.00,150000000,1500.00,1.750000e-01,5.000000e-01,0.183367,False,-0.433078,False
CO2,Takenouchi & Kennedy 1964,543.15,270.00,20000000,200.00,2.700000e-02,4.700000e-01,0.236537,True,0.045606,True
CO2,Takenouchi & Kennedy 1964,543.15,270.00,25000000,250.00,3.600000e-02,4.300000e-01,0.221254,True,0.103141,True
CO2,Takenouchi & Kennedy 1964,543.15,270.00,30000000,300.00,4.600000e-02,4.100000e-01,0.208767,True,0.126257,True
CO2,Takenouchi & Kennedy 1964,543.15,270.00,40000000,400.00,6.700000e-02,4.100000e-01,0.195519,True,0.128298,True
CO2,Takenouchi & Kennedy 1964,543.15,270.00,50000000,500.00,8.700000e-02,4.300000e-01,0.193491,True,0.164304,True
CO2,Takenouchi & Kennedy 1964,543.15,270.00,60000000,600.00,1.060000e-01,4.540000e-01,0.198397,True,0.192745,False
CO2,Takenouchi & Kennedy 1964,543.15,270.00,70000000,700.00,1.250000e-01,4.800000e-01,0.208417,False,0.211936,False
CO2,Takenouchi & Kennedy 1964,543.15,270.00,80000000,800.00,1.450000e-01,5.040000e-01,0.213427,False,-0.498470,False
CO2,Takenouchi & Kennedy 1964,543.15,270.00,90000000,900.00,1.660000e-01,5.380000e-01,0.213427,False,-0.484408,False
CO2,Takenouchi & Kennedy 1964,543.15,270.00,100000000,1000.00,1.900000e-01,5.760000e-01,0.213427,False,-0.472740,True
CO2,Takenouchi & Kennedy 1964,543.15,270.00,110000000,1100.00,2.150000e-01,6.180000e-01,0.213427,False,-0.462918,True
CO2,Takenouchi & Kennedy 1964,543.15,270.00,120000000,1200.00,2.500000e-01,6.600000e-01,0.213427,False,-0.448883,True
CO2,Truche 2015,473.15,200.00,1700000,17.00,2.880000e-04,,0.421499,True,,False
CO2,Truche 2015,473.15,200.00,2500000,25.00,1.654000e-03,,0.194928,True,,False
CO2,Truche 2015,473.15,200.00,3100000,31.00,2.659000e-03,,0.151323,True,,False
CO2,Truche 2015,473.15,200.00,10200000,102.00,1.315600e-02,,0.075224,True,,False
CO2,Truche 2015,493.15,220.00,3700000,37.00,2.569000e-03,,0.231118,True,,False
CO2,Truche 2015,493.15,220.00,11100000,111.00,1.416700e-02,,0.112648,True,,False
CO2,Truche 2015,493.15,220.00,11400000,114.00,1.494300e-02,,0.107927,True,,False
CO2,Truche 2015,523.15,250.00,4600000,46.00,1.224000e-03,,0.524360,True,,False
CO2,Truche 2015,523.15,250.00,5100000,51.00,2.300000e-03,,0.411089,True,,False
CO2,Truche 2015,523.15,250.00,13200000,132.00,1.752300e-02,,0.178102,True,,False
CO2,Truche 2015,553.15,280.00,6500000,65.00,9.900000e-04,,0.829731,True,,False
CO2,Truche 2015,553.15,280.00,6700000,67.00,2.013000e-03,,0.658652,True,,False
CO2,Truche 2015,553.15,280.00,7200000,72.00,3.267000e-03,,0.554673,True,,False
CO2,Truche 2015,553.15,280.00,14800000,148.00,2.031700e-02,,0.281122,True,,False
CO2,Verdet 1855,273.15,0.00,101900,1.02,1.452000e-03,,-0.167449,True,,False
CO2,Verdet 1855,274.15,1.00,102000,1.02,1.391000e-03,,-0.165594,True,,False
CO2,Verdet 1855,275.15,2.00,102000,1.02,1.332000e-03,,-0.163742,True,,False
CO2,Verdet 1855,276.15,3.00,102100,1.02,1.276000e-03,,-0.161831,True,,False
CO2,Verdet 1855,277.15,4.00,102100,1.02,1.223000e-03,,-0.159977,True,,False
CO2,Verdet 1855,278.15,5.00,102200,1.02,1.172000e-03,,-0.158030,True,,False
CO2,Verdet 1855,279.15,6.00,102300,1.02,1.124000e-03,,-0.156100,True,,False
CO2,Verdet 1855,280.15,7.00,102300,1.02,1.103000e-03,,-0.155544,True,,False
CO2,Verdet 1855,281.15,8.00,102400,1.02,1.036000e-03,,-0.152335,True,,False
CO2,Verdet 1855,282.15,9.00,102500,1.02,9.955000e-04,,-0.150438,True,,False
CO2,Verdet 1855,283.15,10.00,102600,1.03,9.581000e-04,,-0.148608,True,,False
CO2,Verdet 1855,284.15,11.00,102700,1.03,9.233000e-04,,-0.146830,True,,False
CO2,Verdet 1855,285.15,12.00,102800,1.03,8.913000e-04,,-0.145131,True,,False
CO2,Verdet 1855,286.15,13.00,102900,1.03,8.619000e-04,,-0.143511,True,,False
CO2,Verdet 1855,287.15,14.00,103000,1.03,8.352000e-04,,-0.141997,True,,False
CO2,Verdet 1855,288.15,15.00,103000,1.03,8.109000e-04,,-0.140640,True,,False
CO2,Verdet 1855,289.15,16.00,103100,1.03,7.899000e-04,,-0.139409,True,,False
CO2,Verdet 1855,290.15,17.00,103300,1.03,7.812000e-04,,-0.139044,True,,False
CO2,Verdet 1855,291.15,18.00,103400,1.03,7.545000e-04,,-0.137244,True,,False
CO2,Verdet 1855,292.15,19.00,103500,1.03,7.411000e-04,,-0.136486,True,,False
CO2,Verdet 1855,293.15,20.00,103700,1.04,7.302000e-04,,-0.135850,True,,False
CO2,Wang 2021,313.15,40.00,500000,5.00,2.101000e-03,,-0.108228,True,,False
CO2,Wang 2021,313.15,40.00,1000000,10.00,3.996000e-03,,-0.105439,True,,False
CO2,Wang 2021,313.15,40.00,2000000,20.00,7.566000e-03,,-0.103364,True,,False
