Gas,Source,T_K,T_C,P_Pa,P_bar,x_gas_exp,y_H2O_exp,kij_AQ,kij_AQ_conv,kij_NA,kij_NA_conv
H2S,Lee 1977,363.20,90.05,5622500,56.23,3.500000e-02,,0.026730,True,,False
H2S,Lee 1977,363.20,90.05,5642700,56.43,3.500000e-02,,0.026924,True,,False
H2S,Lee 1977,363.20,90.05,5712600,57.13,3.533000e-02,,0.027021,True,,False
H2S,Lee 1977,363.20,90.05,5828800,58.29,3.610000e-02,,0.026808,True,,False
H2S,Lee 1977,363.20,90.05,6043100,60.43,3.709000e-02,,0.027082,True,,False
H2S,Lee 1977,363.20,90.05,6332700,63.33,3.804000e-02,,0.027943,True,,False
H2S,Lee 1977,363.20,90.05,6574000,65.74,3.943000e-02,,0.027653,True,,False
H2S,Lee 1977,393.20,120.05,496200,4.96,1.640000e-03,,0.089101,True,,False
H2S,Lee 1977,393.20,120.05,858200,8.58,3.750000e-03,,0.063963,True,,False
H2S,Lee 1977,393.20,120.05,1154700,11.55,5.470000e-03,,0.056751,True,,False
H2S,Lee 1977,393.20,120.05,1486000,14.86,,1.135000e-01,,False,0.999994,True
H2S,Lee 1977,393.20,120.05,1499400,14.99,7.070000e-03,,0.057045,True,,False
H2S,Lee 1977,393.20,120.05,1762100,17.62,8.600000e-03,,0.053999,True,,False
H2S,Lee 1977,393.20,120.05,2072300,20.72,1.050000e-02,,0.050737,True,,False
H2S,Lee 1977,393.20,120.05,2427400,24.27,1.236000e-02,,0.050246,True,,False
H2S,Lee 1977,393.20,120.05,2500000,25.00,,7.020000e-02,,False,0.857973,True
H2S,Lee 1977,393.20,120.05,2617000,26.17,1.367000e-02,,0.048083,True,,False
H2S,Lee 1977,393.20,120.05,2941200,29.41,1.536000e-02,,0.048037,True,,False
H2S,Lee 1977,393.20,120.05,3161000,31.61,,5.850000e-02,,False,0.690011,True
H2S,Lee 1977,393.20,120.05,3174000,31.74,,4.710000e-02,,False,1.280128,True
H2S,Lee 1977,393.20,120.05,3196300,31.96,1.666000e-02,,0.048132,True,,False
H2S,Lee 1977,393.20,120.05,3230000,32.30,,6.860000e-02,,False,0.245550,True
H2S,Lee 1977,393.20,120.05,3401000,34.01,,4.740000e-02,,False,0.999995,True
H2S,Lee 1977,393.20,120.05,3527200,35.27,1.831000e-02,,0.048365,True,,False
H2S,Lee 1977,393.20,120.05,3610000,36.10,1.887000e-02,,0.047785,True,,False
H2S,Lee 1977,393.20,120.05,3891900,38.92,2.043000e-02,,0.047356,True,,False
H2S,Lee 1977,393.20,120.05,3954700,39.55,2.073000e-02,,0.047447,True,,False
H2S,Lee 1977,393.20,120.05,4023600,40.24,2.116000e-02,,0.047167,True,,False
H2S,Lee 1977,393.20,120.05,4205600,42.06,2.199000e-02,,0.047550,True,,False
H2S,Lee 1977,393.20,120.05,4643400,46.43,2.426000e-02,,0.047422,True,,False
H2S,Lee 1977,393.20,120.05,4849800,48.50,2.545000e-02,,0.046987,True,,False
H2S,Lee 1977,393.20,120.05,4919200,49.19,2.571000e-02,,0.047260,True,,False
H2S,Lee 1977,393.20,120.05,4953200,49.53,2.590000e-02,,0.047207,True,,False
H2S,Lee 1977,393.20,120.05,5518600,55.19,2.879000e-02,,0.047060,True,,False
H2S,Lee 1977,393.20,120.05,5746500,57.47,2.984000e-02,,0.047256,True,,False
H2S,Lee 1977,393.20,120.05,5863300,58.63,3.050000e-02,,0.047047,True,,False
H2S,Lee 1977,393.20,120.05,5987400,59.87,3.099000e-02,,0.047324,True,,False
H2S,Lee 1977,393.20,120.05,6049500,60.49,3.168000e-02,,0.046429,True,,False
H2S,Lee 1977,393.20,120.05,6194700,61.95,3.206000e-02,,0.047177,True,,False
H2S,Lee 1977,393.20,120.05,6208500,62.09,3.177000e-02,,0.047986,True,,False
H2S,Lee 1977,393.20,120.05,6228700,62.29,3.223000e-02,,0.047164,True,,False
H2S,Lee 1977,393.20,120.05,6394700,63.95,3.315000e-02,,0.046902,True,,False
H2S,Lee 1977,393.20,120.05,6491100,64.91,3.332000e-02,,0.047529,True,,False
H2S,Lee 1977,393.20,120.05,6573900,65.74,3.359000e-02,,0.047785,True,,False
H2S,Lee 1977,393.20,120.05,6587300,65.87,3.388000e-02,,0.047308,True,,False
H2S,Lee 1977,393.20,120.05,6670400,66.70,3.416000e-02,,0.047538,True,,False
H2S,Lee 1977,423.20,150.05,692500,6.92,9.500000e-04,,0.195501,True,,False
H2S,Lee 1977,423.20,150.05,933800,9.34,2.160000e-03,,0.141207,True,,False
H2S,Lee 1977,423.20,150.05,1154400,11.54,3.330000e-03,,0.118352,True,,False
H2S,Lee 1977,423.20,150.05,1388800,13.89,4.420000e-03,,0.108142,True,,False
H2S,Lee 1977,423.20,150.05,1471400,14.71,4.990000e-03,,0.101662,True,,False
H2S,Lee 1977,423.20,150.05,1568900,15.69,5.520000e-03,,0.097891,True,,False
H2S,Lee 1977,423.20,150.05,1741000,17.41,6.350000e-03,,0.094174,True,,False
H2S,Lee 1977,423.20,150.05,1768200,17.68,6.260000e-03,,0.097131,True,,False
H2S,Lee 1977,423.20,150.05,1898900,18.99,7.490000e-03,,0.086291,True,,False
H2S,Lee 1977,423.20,150.05,1942000,19.42,,2.591000e-01,,False,0.171556,True
H2S,Lee 1977,423.20,150.05,2031800,20.32,7.870000e-03,,0.088033,True,,False
H2S,Lee 1977,423.20,150.05,2078200,20.78,8.160000e-03,,0.086666,True,,False
H2S,Lee 1977,423.20,150.05,2196000,21.96,,2.188000e-01,,False,0.203143,True
H2S,Lee 1977,423.20,150.05,2223600,22.24,8.630000e-03,,0.087745,True,,False
H2S,Lee 1977,423.20,150.05,2230500,22.30,8.770000e-03,,0.086463,True,,False
H2S,Lee 1977,423.20,150.05,2376500,23.77,9.570000e-03,,0.084055,True,,False
H2S,Lee 1977,423.20,150.05,2575200,25.75,1.036000e-02,,0.084070,True,,False
H2S,Lee 1977,423.20,150.05,2624000,26.24,,1.801000e-01,,False,0.235648,True
H2S,Lee 1977,423.20,150.05,2699000,26.99,,1.627000e-01,,False,0.255307,True
H2S,Lee 1977,423.20,150.05,2775200,27.75,1.147000e-02,,0.081372,True,,False
H2S,Lee 1977,423.20,150.05,2980000,29.80,1.268000e-02,,0.078499,True,,False
H2S,Lee 1977,423.20,150.05,3003000,30.03,,1.708000e-01,,False,0.244162,True
H2S,Lee 1977,423.20,150.05,3051000,30.51,1.283000e-02,,0.079609,True,,False
H2S,Lee 1977,423.20,150.05,3079000,30.79,,1.644000e-01,,False,0.249995,True
H2S,Lee 1977,423.20,150.05,3202000,32.02,1.364000e-02,,0.078324,True,,False
H2S,Lee 1977,423.20,150.05,3450200,34.50,1.498000e-02,,0.076439,True,,False
H2S,Lee 1977,423.20,150.05,3739800,37.40,1.644000e-02,,0.075191,True,,False
H2S,Lee 1977,423.20,150.05,4105200,41.05,1.846000e-02,,0.072985,True,,False
H2S,Lee 1977,423.20,150.05,4256900,42.57,1.893000e-02,,0.073977,True,,False
H2S,Lee 1977,423.20,150.05,4403400,44.03,1.978000e-02,,0.073008,True,,False
H2S,Lee 1977,423.20,150.05,4623000,46.23,2.056000e-02,,0.073859,True,,False
H2S,Lee 1977,423.20,150.05,4691900,46.92,2.109000e-02,,0.072867,True,,False
H2S,Lee 1977,423.20,150.05,5133200,51.33,2.324000e-02,,0.072086,True,,False
H2S,Lee 1977,423.20,150.05,5222800,52.23,2.347000e-02,,0.072725,True,,False
H2S,Lee 1977,423.20,150.05,5560200,55.60,2.520000e-02,,0.071851,True,,False
H2S,Lee 1977,423.20,150.05,5863600,58.64,2.650000e-02,,0.071989,True,,False
H2S,Lee 1977,423.20,150.05,6277300,62.77,2.822000e-02,,0.072279,True,,False
H2S,Lee 1977,423.20,150.05,6339300,63.39,2.896000e-02,,0.070869,True,,False
H2S,Lee 1977,423.20,150.05,6401400,64.01,2.897000e-02,,0.071651,True,,False
H2S,Lee 1977,423.20,150.05,6601300,66.01,2.993000e-02,,0.071405,True,,False
H2S,Lee 1977,453.20,180.05,1071300,10.71,3.200000e-04,,0.411219,True,,False
H2S,Lee 1977,453.20,180.05,1422900,14.23,1.990000e-03,,0.226784,True,,False
H2S,Lee 1977,453.20,180.05,1865100,18.65,3.970000e-03,,0.176814,True,,False
H2S,Lee 1977,453.20,180.05,2154700,21.55,5.310000e-03,,0.159482,True,,False
H2S,Lee 1977,453.20,180.05,2354600,23.55,6.210000e-03,,0.151470,True,,False
H2S,Lee 1977,453.20,180.05,2451100,24.51,6.570000e-03,,0.149521,True,,False
H2S,Lee 1977,453.20,180.05,2540800,25.41,7.000000e-03,,0.146302,True,,False
H2S,Lee 1977,453.20,180.05,2629300,26.29,7.420000e-03,,0.143487,True,,False
H2S,Lee 1977,453.20,180.05,3229200,32.29,1.033000e-02,,0.128918,True,,False
H2S,Lee 1977,453.20,180.05,3484300,34.84,1.158000e-02,,0.124525,True,,False
H2S,Lee 1977,453.20,180.05,3911700,39.12,1.356000e-02,,0.119684,True,,False
H2S,Lee 1977,453.20,180.05,4242700,42.43,1.497000e-02,,0.117622,True,,False
H2S,Lee 1977,453.20,180.05,4615000,46.15,1.650000e-02,,0.116056,True,,False
H2S,Lee 1977,453.20,180.05,5076900,50.77,1.866000e-02,,0.112945,True,,False
H2S,Lee 1977,453.20,180.05,5421700,54.22,2.029000e-02,,0.110938,True,,False
H2S,Lee 1977,453.20,180.05,5918100,59.18,2.257000e-02,,0.108834,True,,False
H2S,Selleck 1952,310.93,37.78,689000,6.89,3.747000e-03,1.060000e-02,0.034054,True,-0.074598,True
H2S,Selleck 1952,310.93,37.78,1034000,10.34,2.729000e-03,7.500000e-03,0.075521,True,-0.076218,True
H2S,Selleck 1952,310.93,37.78,1379000,13.79,2.078000e-03,6.000000e-03,0.107181,True,-0.077566,True
H2S,Selleck 1952,310.93,37.78,1724000,17.24,1.643000e-03,5.100000e-03,0.132703,True,-0.068470,True
H2S,Selleck 1952,310.93,37.78,2068000,20.68,1.345000e-03,4.600000e-03,0.153662,True,-0.073201,True
H2S,Selleck 1952,310.93,37.78,2690000,26.90,1.132000e-03,4.000000e-03,0.176262,True,-0.060160,True
H2S,Selleck 1952,344.26,71.11,689000,6.89,9.720000e-04,5.070000e-02,0.131049,True,0.053804,True
H2S,Selleck 1952,344.26,71.11,1034000,10.34,7.600000e-03,3.570000e-02,0.015620,True,-0.057334,True
H2S,Selleck 1952,344.26,71.11,1379000,13.79,1.020000e-02,2.740000e-02,0.015325,True,0.021455,True
H2S,Selleck 1952,344.26,71.11,1724000,17.24,1.280000e-02,2.290000e-02,0.015186,True,0.006020,True
H2S,Selleck 1952,344.26,71.11,2068000,20.68,1.540000e-02,1.990000e-02,0.015079,True,0.005090,True
H2S,Selleck 1952,344.26,71.11,2758000,27.58,2.060000e-02,1.630000e-02,0.014975,True,0.002334,True
H2S,Selleck 1952,344.26,71.11,3447000,34.47,2.580000e-02,1.440000e-02,0.014793,True,-0.004008,True
H2S,Selleck 1952,344.26,71.11,4137000,41.37,3.100000e-02,1.320000e-02,0.014504,True,0.004779,True
H2S,Selleck 1952,344.26,71.11,4826000,48.26,3.640000e-02,1.320000e-02,0.013712,True,-0.021070,True
H2S,Selleck 1952,344.26,71.11,5236000,52.36,3.950000e-02,1.310000e-02,0.013315,True,-0.009421,True
H2S,Selleck 1952,377.59,104.44,1379000,13.79,7.700000e-03,9.540000e-02,0.039031,True,0.040984,True
H2S,Selleck 1952,377.59,104.44,2758000,27.58,1.560000e-02,5.230000e-02,0.037821,True,0.115209,True
H2S,Selleck 1952,377.59,104.44,4137000,41.37,2.300000e-02,4.030000e-02,0.038555,True,0.063019,True
H2S,Selleck 1952,377.59,104.44,5516000,55.16,3.010000e-02,3.530000e-02,0.038852,True,0.046876,True
H2S,Selleck 1952,377.59,104.44,6895000,68.95,3.710000e-02,3.360000e-02,0.038211,True,0.045072,True
H2S,Selleck 1952,377.59,104.44,8618000,86.18,4.630000e-02,3.350000e-02,0.035284,True,0.094748,True
H2S,Selleck 1952,377.59,104.44,10340000,103.40,5.770000e-02,3.490000e-02,0.027526,True,0.207801,True
H2S,Selleck 1952,377.59,104.44,12070000,120.70,6.900000e-02,3.700000e-02,0.020213,True,0.207363,True
H2S,Selleck 1952,377.59,104.44,13790000,137.90,8.230000e-02,3.980000e-02,0.013492,True,0.199879,True
H2S,Selleck 1952,377.59,104.44,15510000,155.10,9.730000e-02,4.320000e-02,0.007899,True,0.189835,True
H2S,Selleck 1952,377.59,104.44,17240000,172.40,1.145000e-01,4.690000e-02,0.003382,True,0.179529,True
H2S,Selleck 1952,377.59,104.44,18960000,189.60,1.346000e-01,5.090000e-02,-0.002004,True,0.169260,True
H2S,Selleck 1952,377.59,104.44,20680000,206.80,1.586000e-01,5.490000e-02,-0.002004,True,0.160012,True
H2S,Selleck 1952,377.59,104.44,24131000,241.31,,6.290000e-02,,False,0.144012,True
H2S,Selleck 1952,377.59,104.44,27579000,275.79,,7.120000e-02,,False,0.130037,True
H2S,Selleck 1952,377.59,104.44,31026000,310.26,,7.970000e-02,,False,0.117874,True
H2S,Selleck 1952,377.59,104.44,34473000,344.73,,8.850000e-02,,False,0.107030,True
H2S,Selleck 1952,410.93,137.78,1379000,13.79,5.700000e-03,2.625000e-01,0.075839,True,0.116481,True
H2S,Selleck 1952,410.93,137.78,2758000,27.58,1.270000e-02,1.411000e-01,0.065339,True,0.162967,True
H2S,Selleck 1952,410.93,137.78,4137000,41.37,1.910000e-02,1.016000e-01,0.064658,True,0.168514,True
H2S,Selleck 1952,410.93,137.78,5516000,55.16,2.500000e-02,8.450000e-02,0.065543,True,0.134814,True
H2S,Selleck 1952,410.93,137.78,6895000,68.95,3.080000e-02,7.520000e-02,0.065742,True,0.122098,True
H2S,Selleck 1952,410.93,137.78,8618000,86.18,3.820000e-02,6.930000e-02,0.064704,True,0.118457,True
H2S,Selleck 1952,410.93,137.78,10340000,103.40,4.630000e-02,6.700000e-02,0.061893,True,0.127287,True
H2S,Selleck 1952,410.93,137.78,12070000,120.70,5.500000e-02,6.730000e-02,0.058197,True,0.146002,True
H2S,Selleck 1952,410.93,137.78,13790000,137.90,6.470000e-02,6.970000e-02,0.053537,True,0.166243,True
H2S,Selleck 1952,410.93,137.78,15510000,155.10,7.500000e-02,7.370000e-02,0.048946,True,0.173610,True
H2S,Selleck 1952,410.93,137.78,17240000,172.40,8.600000e-02,7.870000e-02,0.044779,True,0.171427,True
H2S,Selleck 1952,410.93,137.78,18960000,189.60,9.780000e-02,8.410000e-02,0.041202,True,0.165884,True
H2S,Selleck 1952,410.93,137.78,20680000,206.80,1.106000e-01,8.960000e-02,0.038285,True,0.159567,True
H2S,Selleck 1952,410.93,137.78,24131000,241.31,,1.014000e-01,,False,0.145911,True
H2S,Selleck 1952,410.93,137.78,27579000,275.79,,1.130000e-01,,False,0.134146,True
H2S,Selleck 1952,410.93,137.78,31026000,310.26,,1.250000e-01,,False,0.123402,True
H2S,Selleck 1952,410.93,137.78,34473000,344.73,,1.370000e-01,,False,0.114091,True
H2S,Selleck 1952,444.26,171.11,1379000,13.79,2.900000e-03,6.019000e-01,0.169583,True,-0.212943,True
H2S,Selleck 1952,444.26,171.11,2758000,27.58,9.400000e-03,3.172000e-01,0.114826,True,0.204362,True
H2S,Selleck 1952,444.26,171.11,4137000,41.37,1.550000e-02,2.228000e-01,0.104166,True,0.283585,True
H2S,Selleck 1952,444.26,171.11,5516000,55.16,2.140000e-02,1.776000e-01,0.100110,True,0.280818,True
H2S,Selleck 1952,444.26,171.11,6895000,68.95,2.730000e-02,1.534000e-01,0.097598,True,0.236565,True
H2S,Selleck 1952,444.26,171.11,8618000,86.18,3.510000e-02,1.354000e-01,0.094253,True,0.208784,True
H2S,Selleck 1952,444.26,171.11,10340000,103.40,4.350000e-02,1.258000e-01,0.090646,True,0.188473,True
H2S,Selleck 1952,444.26,171.11,12070000,120.70,5.200000e-02,1.212000e-01,0.087873,True,0.175734,True
H2S,Selleck 1952,444.26,171.11,13790000,137.90,6.100000e-02,1.203000e-01,0.084999,True,0.168229,True
H2S,Selleck 1952,444.26,171.11,15510000,155.10,7.050000e-02,1.221000e-01,0.082241,True,0.165161,True
H2S,Selleck 1952,444.26,171.11,17240000,172.40,8.050000e-02,1.260000e-01,0.079758,True,0.164167,True
H2S,Selleck 1952,444.26,171.11,18960000,189.60,9.100000e-02,1.319000e-01,0.077599,True,0.161730,True
H2S,Selleck 1952,444.26,171.11,20680000,206.80,1.024000e-01,1.394000e-01,0.075715,True,0.157330,True
H2S,Selleck 1952,444.26,171.11,24131000,241.31,,1.564000e-01,,False,0.146759,True
H2S,Selleck 1952,444.26,171.11,27579000,275.79,,1.752000e-01,,False,0.135480,True
H2S,Selleck 1952,444.26,171.11,31026000,310.26,,1.939000e-01,,False,0.126021,True
H2S,Selleck 1952,444.26,171.11,34473000,344.73,,2.136000e-01,,False,0.121531,True
H2S,Suleimenov 1994,293.95,20.80,425000,4.25,8.977000e-03,6.143000e-03,-0.037905,True,0.061414,True
H2S,Suleimenov 1994,294.45,21.30,429000,4.29,8.519000e-03,6.281000e-03,-0.034868,True,0.056293,True
H2S,Suleimenov 1994,294.55,21.40,260000,2.60,5.089000e-03,1.017400e-02,-0.035038,True,0.059025,True
H2S,Suleimenov 1994,295.45,22.30,496000,4.96,9.886000e-03,5.827000e-03,-0.035088,True,0.057553,True
H2S,Suleimenov 1994,295.55,22.40,393000,3.93,7.651000e-03,6.875000e-03,-0.034439,True,0.591227,True
H2S,Suleimenov 1994,295.95,22.80,541000,5.41,1.029700e-02,5.544000e-03,-0.032653,True,0.053944,True
H2S,Suleimenov 1994,295.95,22.80,790000,7.90,1.554600e-02,3.939000e-03,-0.033076,True,0.053796,True
H2S,Suleimenov 1994,296.65,23.50,295000,2.95,5.483000e-03,9.668000e-03,-0.032871,True,0.718742,True
H2S,Suleimenov 1994,297.35,24.20,222000,2.22,4.125000e-03,1.403200e-02,-0.033468,True,0.049415,True
H2S,Suleimenov 1994,308.75,35.60,556000,5.56,7.657000e-03,1.122800e-02,-0.019148,True,0.057371,True
H2S,Suleimenov 1994,313.15,40.00,453000,4.53,6.065000e-03,1.720800e-02,-0.018964,True,0.066003,True
H2S,Suleimenov 1994,313.55,40.40,264000,2.64,1.020000e-04,2.946100e-02,0.195610,True,-0.269243,True
H2S,Suleimenov 1994,333.35,60.20,500000,5.00,4.591000e-03,4.200000e-02,0.000918,True,0.076477,True
H2S,Suleimenov 1994,357.75,84.60,948000,9.48,6.525000e-03,6.391700e-02,0.020566,True,0.120501,True
H2S,Suleimenov 1994,358.95,85.80,866000,8.66,5.835000e-03,7.289300e-02,0.022173,True,0.111267,True
H2S,Suleimenov 1994,373.95,100.80,744000,7.44,4.145000e-03,1.458640e-01,0.038579,True,0.086628,True
H2S,Suleimenov 1994,413.95,140.80,1591000,15.91,6.147000e-03,2.464830e-01,0.083610,True,0.147626,True
H2S,Suleimenov 1994,415.75,142.60,1582000,15.82,6.290000e-03,2.600520e-01,0.081758,True,0.143852,True
H2S,Suleimenov 1994,423.95,150.80,1606000,16.06,5.472000e-03,3.182840e-01,0.101550,True,0.128417,True
H2S,Suleimenov 1994,424.15,151.00,1603000,16.03,5.501000e-03,3.204510e-01,0.100954,True,0.127411,True
H2S,Suleimenov 1994,426.75,153.60,1330000,13.30,3.991000e-03,4.067990e-01,0.116574,True,0.061251,True
H2S,Suleimenov 1994,428.25,155.10,1636000,16.36,5.289000e-03,3.489580e-01,0.109644,True,0.118590,True
H2S,Suleimenov 1994,428.55,155.40,1159000,11.59,3.028000e-03,4.834600e-01,0.132459,True,-0.030356,True
H2S,Suleimenov 1994,429.35,156.20,1804000,18.04,6.346000e-03,3.279600e-01,0.101556,True,0.139824,True
H2S,Suleimenov 1994,440.25,167.10,2045000,20.45,6.316000e-03,3.807010e-01,0.122828,True,0.132797,True
H2S,Suleimenov 1994,466.65,193.50,2728000,27.28,6.405000e-03,5.213210e-01,0.179264,True,0.002609,True
H2S,Suleimenov 1994,469.35,196.20,2799000,27.99,6.176000e-03,5.378820e-01,0.190061,True,-0.056913,True
H2S,Suleimenov 1994,471.35,198.20,2845000,28.45,6.032000e-03,5.515000e-01,0.197485,True,-0.174191,True
H2S,Suleimenov 1994,472.95,199.80,2112000,21.12,2.475000e-03,7.424300e-01,0.276243,True,-0.177938,False
H2S,Suleimenov 1994,479.35,206.20,2707000,27.07,4.115000e-03,6.713900e-01,0.251713,True,-0.167021,True
H2S,Suleimenov 1994,489.65,216.50,2755000,27.55,2.475000e-03,7.972540e-01,0.341472,True,-0.156109,False
H2S,Suleimenov 1994,494.25,221.10,3742000,37.42,6.514000e-03,6.614420e-01,0.256766,True,-0.144217,True
H2S,Suleimenov 1994,502.75,229.60,4259000,42.59,6.691000e-03,6.841050e-01,0.286244,True,-0.131775,True
H2S,Suleimenov 1994,505.55,232.40,4324000,43.24,6.442000e-03,7.068300e-01,0.299479,True,-0.128439,False
H2S,Suleimenov 1994,507.45,234.30,4498000,44.98,7.066000e-03,7.051320e-01,0.295470,True,-0.125236,True
H2S,Suleimenov 1994,507.85,234.70,4481000,44.81,6.487000e-03,7.121160e-01,0.308258,True,-0.124950,False
H2S,Suleimenov 1994,515.65,242.50,4929000,49.29,6.818000e-03,7.421540e-01,0.331912,True,-0.113708,False
H2S,Suleimenov 1994,515.75,242.60,4946000,49.46,6.745000e-03,7.412710e-01,0.334264,True,-0.113484,False
H2S,Suleimenov 1994,527.95,254.80,5689000,56.89,6.632000e-03,7.907200e-01,0.389229,True,-0.095545,False
H2S,Suleimenov 1994,529.55,256.40,5511000,55.11,5.128000e-03,8.292160e-01,0.430901,True,-0.095090,False
H2S,Suleimenov 1994,537.25,264.10,7285000,72.85,1.185000e-02,7.400090e-01,0.360014,True,-0.074907,False
H2S,Suleimenov 1994,539.15,266.00,6263000,62.63,5.319000e-03,8.526790e-01,0.476066,True,-0.079790,False
H2S,Suleimenov 1994,546.15,273.00,7333000,73.33,7.103000e-03,8.268230e-01,0.476088,True,-0.065330,False
H2S,Suleimenov 1994,547.75,274.60,6541000,65.41,2.868000e-03,9.208480e-01,0.626727,True,-0.068973,False
H2S,Suleimenov 1994,552.25,279.10,8635000,86.35,1.259200e-02,7.884000e-01,0.426030,True,-0.619127,True
H2S,Suleimenov 1994,564.95,291.80,8938000,89.38,7.747000e-03,8.901950e-01,0.573888,True,-0.620613,True
H2S,Suleimenov 1994,573.85,300.70,9992000,99.92,8.022000e-03,9.050970e-01,0.633977,True,-0.616067,True
H2S,Suleimenov 1994,584.05,310.90,11286000,112.86,8.561000e-03,9.223000e-01,0.707858,True,0.031076,True
H2S,Suleimenov 1994,594.15,321.00,13861000,138.61,1.535800e-02,8.896200e-01,0.706233,True,0.193341,True
H2S,Zezin 2011,423.15,150.00,900000,9.00,2.000000e-03,5.310000e-01,0.145333,True,-0.294004,True
H2S,Zezin 2011,423.15,150.00,2120000,21.20,7.000000e-03,2.400000e-01,0.103766,True,0.186281,True
H2S,Zezin 2011,423.15,150.00,2540000,25.40,9.000000e-03,2.040000e-01,0.096467,True,0.215297,True
H2S,Zezin 2011,423.15,150.00,2890000,28.90,1.100000e-02,1.830000e-01,0.089265,True,0.233209,True
H2S,Zezin 2011,423.15,150.00,3060000,30.60,1.100000e-02,1.740000e-01,0.094677,True,0.241182,True
H2S,Zezin 2011,423.15,150.00,6230000,62.30,2.200000e-02,1.030000e-01,0.093451,True,0.189474,True
H2S,Zezin 2011,423.15,150.00,6450000,64.50,2.300000e-02,1.010000e-01,0.092351,True,0.185074,True
H2S,Zezin 2011,423.15,150.00,7380000,73.80,2.500000e-02,9.300000e-02,0.095743,True,0.186701,True
H2S,Zezin 2011,423.15,150.00,9770000,97.70,3.000000e-02,8.300000e-02,0.100428,True,0.172160,True
H2S,Zezin 2011,444.15,171.00,1220000,12.20,2.000000e-03,6.630000e-01,0.197816,True,-0.214219,True
H2S,Zezin 2011,444.15,171.00,2980000,29.80,9.000000e-03,2.940000e-01,0.127626,True,0.223443,True
H2S,Zezin 2011,444.15,171.00,4680000,46.80,1.500000e-02,2.040000e-01,0.119931,True,0.254755,True
H2S,Zezin 2011,444.15,171.00,4700000,47.00,1.500000e-02,2.030000e-01,0.120355,True,0.259435,True
H2S,Zezin 2011,444.15,171.00,5700000,57.00,1.900000e-02,1.760000e-01,0.115124,True,0.234082,True
H2S,Zezin 2011,444.15,171.00,6850000,68.50,2.200000e-02,1.560000e-01,0.117824,True,0.209579,True
H2S,Zezin 2011,444.15,171.00,6950000,69.50,2.200000e-02,1.540000e-01,0.119148,True,0.215150,True
H2S,Zezin 2011,444.15,171.00,7010000,70.10,2.200000e-02,1.540000e-01,0.119929,True,0.204826,True
H2S,Zezin 2011,444.15,171.00,8070000,80.70,2.500000e-02,1.430000e-01,0.120065,True,0.182664,True
H2S,Zezin 2011,444.15,171.00,10330000,103.30,3.000000e-02,1.270000e-01,0.123270,True,0.177386,True
H2S,Zezin 2011,445.15,172.00,2510000,25.10,7.000000e-03,3.500000e-01,0.137589,True,0.179148,True
H2S,Zezin 2011,473.15,200.00,1930000,19.30,2.000000e-03,7.990000e-01,0.292868,True,-0.179055,False
H2S,Zezin 2011,473.15,200.00,3210000,32.10,7.000000e-03,5.050000e-01,0.195860,True,0.074356,True
H2S,Zezin 2011,473.15,200.00,3360000,33.60,8.000000e-03,4.850000e-01,0.184774,True,0.118698,True
H2S,Zezin 2011,473.15,200.00,3800000,38.00,1.000000e-02,4.370000e-01,0.172046,True,0.195927,True
H2S,Zezin 2011,473.15,200.00,4130000,41.30,1.100000e-02,4.080000e-01,0.170313,True,0.232283,True
H2S,Zezin 2011,473.15,200.00,4400000,44.00,1.200000e-02,3.870000e-01,0.167235,True,0.255869,True
H2S,Zezin 2011,473.15,200.00,5370000,53.70,1.500000e-02,3.300000e-01,0.163665,True,0.312981,True
H2S,Zezin 2011,473.15,200.00,5390000,53.90,1.500000e-02,3.300000e-01,0.164088,True,0.313015,True
H2S,Zezin 2011,473.15,200.00,5730000,57.30,1.700000e-02,3.150000e-01,0.156362,True,0.317700,True
H2S,Zezin 2011,473.15,200.00,6750000,67.50,2.000000e-02,2.800000e-01,0.155896,True,0.275163,True
H2S,Zezin 2011,473.15,200.00,7990000,79.90,2.400000e-02,2.500000e-01,0.153581,True,0.248525,True
H2S,Zezin 2011,473.15,200.00,8200000,82.00,2.400000e-02,2.460000e-01,0.156300,True,0.244500,True
H2S,Zezin 2011,473.15,200.00,8250000,82.50,2.400000e-02,2.450000e-01,0.156934,True,0.244305,True
H2S,Zezin 2011,473.15,200.00,8450000,84.50,2.500000e-02,2.420000e-01,0.154941,True,0.236211,True
H2S,Zezin 2011,473.15,200.00,9360000,93.60,2.700000e-02,2.280000e-01,0.157012,True,0.224659,True
H2S,Zezin 2011,473.15,200.00,9660000,96.60,2.800000e-02,2.250000e-01,0.156260,True,0.214950,True
H2S,Zezin 2011,473.15,200.00,12130000,121.30,3.300000e-02,2.040000e-01,0.160630,True,0.190435,True
H2S,Zezin 2011,473.15,200.00,12760000,127.60,3.500000e-02,2.000000e-01,0.159170,True,0.190074,True
H2S,Zezin 2011,478.15,205.00,3460000,34.60,8.000000e-03,5.200000e-01,0.194824,True,0.051662,True
H2S,Zezin 2011,498.15,225.00,2840000,28.40,2.000000e-03,8.870000e-01,0.395110,True,-0.146740,False
H2S,Zezin 2011,498.15,225.00,4850000,48.50,1.000000e-02,5.580000e-01,0.238883,True,-0.056251,True
H2S,Zezin 2011,498.15,225.00,6930000,69.30,1.800000e-02,4.230000e-01,0.206396,True,0.328825,True
H2S,Zezin 2011,498.15,225.00,8130000,81.30,2.200000e-02,3.790000e-01,0.200547,True,0.322033,True
